filepath,filename,label,label_id,writer_id,pair_id,extension
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_1.png,forgeries_43_1.png,forged,1,writer_43,writer_43_sample_1,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_12.png,forgeries_43_12.png,forged,1,writer_43,writer_43_sample_12,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_17.png,original_43_17.png,genuine,0,writer_43,writer_43_sample_17,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_20.png,original_43_20.png,genuine,0,writer_43,writer_43_sample_20,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_24.png,original_43_24.png,genuine,0,writer_43,writer_43_sample_24,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_24.png,forgeries_43_24.png,forged,1,writer_43,writer_43_sample_24,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_14.png,forgeries_43_14.png,forged,1,writer_43,writer_43_sample_14,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_12.png,original_43_12.png,genuine,0,writer_43,writer_43_sample_12,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_2.png,original_43_2.png,genuine,0,writer_43,writer_43_sample_2,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_20.png,forgeries_43_20.png,forged,1,writer_43,writer_43_sample_20,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_23.png,forgeries_43_23.png,forged,1,writer_43,writer_43_sample_23,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_5.png,original_43_5.png,genuine,0,writer_43,writer_43_sample_5,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_22.png,forgeries_43_22.png,forged,1,writer_43,writer_43_sample_22,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_13.png,forgeries_43_13.png,forged,1,writer_43,writer_43_sample_13,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_4.png,forgeries_43_4.png,forged,1,writer_43,writer_43_sample_4,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_10.png,forgeries_43_10.png,forged,1,writer_43,writer_43_sample_10,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_23.png,original_43_23.png,genuine,0,writer_43,writer_43_sample_23,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_5.png,forgeries_43_5.png,forged,1,writer_43,writer_43_sample_5,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_2.png,forgeries_43_2.png,forged,1,writer_43,writer_43_sample_2,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_10.png,original_43_10.png,genuine,0,writer_43,writer_43_sample_10,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_15.png,original_43_15.png,genuine,0,writer_43,writer_43_sample_15,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_7.png,original_43_7.png,genuine,0,writer_43,writer_43_sample_7,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/original_43_18.png,original_43_18.png,genuine,0,writer_43,writer_43_sample_18,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_9.png,forgeries_43_9.png,forged,1,writer_43,writer_43_sample_9,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_43/forgeries_43_15.png,forgeries_43_15.png,forged,1,writer_43,writer_43_sample_15,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_16.png,forgeries_6_16.png,forged,1,writer_6,writer_6_sample_16,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_2.png,forgeries_6_2.png,forged,1,writer_6,writer_6_sample_2,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_1.png,forgeries_6_1.png,forged,1,writer_6,writer_6_sample_1,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_19.png,forgeries_6_19.png,forged,1,writer_6,writer_6_sample_19,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_10.png,forgeries_6_10.png,forged,1,writer_6,writer_6_sample_10,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_7.png,original_6_7.png,genuine,0,writer_6,writer_6_sample_7,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_13.png,forgeries_6_13.png,forged,1,writer_6,writer_6_sample_13,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_22.png,original_6_22.png,genuine,0,writer_6,writer_6_sample_22,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_4.png,forgeries_6_4.png,forged,1,writer_6,writer_6_sample_4,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_15.png,original_6_15.png,genuine,0,writer_6,writer_6_sample_15,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_7.png,forgeries_6_7.png,forged,1,writer_6,writer_6_sample_7,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_3.png,forgeries_6_3.png,forged,1,writer_6,writer_6_sample_3,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_20.png,forgeries_6_20.png,forged,1,writer_6,writer_6_sample_20,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_2.png,original_6_2.png,genuine,0,writer_6,writer_6_sample_2,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_11.png,original_6_11.png,genuine,0,writer_6,writer_6_sample_11,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_22.png,forgeries_6_22.png,forged,1,writer_6,writer_6_sample_22,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_1.png,original_6_1.png,genuine,0,writer_6,writer_6_sample_1,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_23.png,forgeries_6_23.png,forged,1,writer_6,writer_6_sample_23,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_13.png,original_6_13.png,genuine,0,writer_6,writer_6_sample_13,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_21.png,forgeries_6_21.png,forged,1,writer_6,writer_6_sample_21,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_3.png,original_6_3.png,genuine,0,writer_6,writer_6_sample_3,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_11.png,forgeries_6_11.png,forged,1,writer_6,writer_6_sample_11,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_9.png,original_6_9.png,genuine,0,writer_6,writer_6_sample_9,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_8.png,forgeries_6_8.png,forged,1,writer_6,writer_6_sample_8,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_10.png,original_6_10.png,genuine,0,writer_6,writer_6_sample_10,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_18.png,original_6_18.png,genuine,0,writer_6,writer_6_sample_18,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_6.png,forgeries_6_6.png,forged,1,writer_6,writer_6_sample_6,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_20.png,original_6_20.png,genuine,0,writer_6,writer_6_sample_20,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_4.png,original_6_4.png,genuine,0,writer_6,writer_6_sample_4,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_18.png,forgeries_6_18.png,forged,1,writer_6,writer_6_sample_18,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_5.png,forgeries_6_5.png,forged,1,writer_6,writer_6_sample_5,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_15.png,forgeries_6_15.png,forged,1,writer_6,writer_6_sample_15,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_6.png,original_6_6.png,genuine,0,writer_6,writer_6_sample_6,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_19.png,original_6_19.png,genuine,0,writer_6,writer_6_sample_19,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_23.png,original_6_23.png,genuine,0,writer_6,writer_6_sample_23,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_24.png,forgeries_6_24.png,forged,1,writer_6,writer_6_sample_24,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_5.png,original_6_5.png,genuine,0,writer_6,writer_6_sample_5,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_12.png,forgeries_6_12.png,forged,1,writer_6,writer_6_sample_12,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_9.png,forgeries_6_9.png,forged,1,writer_6,writer_6_sample_9,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_21.png,original_6_21.png,genuine,0,writer_6,writer_6_sample_21,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_14.png,original_6_14.png,genuine,0,writer_6,writer_6_sample_14,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_24.png,original_6_24.png,genuine,0,writer_6,writer_6_sample_24,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_14.png,forgeries_6_14.png,forged,1,writer_6,writer_6_sample_14,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_12.png,original_6_12.png,genuine,0,writer_6,writer_6_sample_12,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/forgeries_6_17.png,forgeries_6_17.png,forged,1,writer_6,writer_6_sample_17,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_17.png,original_6_17.png,genuine,0,writer_6,writer_6_sample_17,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_16.png,original_6_16.png,genuine,0,writer_6,writer_6_sample_16,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_6/original_6_8.png,original_6_8.png,genuine,0,writer_6,writer_6_sample_8,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_2.png,forgeries_30_2.png,forged,1,writer_30,writer_30_sample_2,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_13.png,original_30_13.png,genuine,0,writer_30,writer_30_sample_13,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_10.png,forgeries_30_10.png,forged,1,writer_30,writer_30_sample_10,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_16.png,original_30_16.png,genuine,0,writer_30,writer_30_sample_16,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_15.png,original_30_15.png,genuine,0,writer_30,writer_30_sample_15,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_23.png,original_30_23.png,genuine,0,writer_30,writer_30_sample_23,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_22.png,original_30_22.png,genuine,0,writer_30,writer_30_sample_22,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_17.png,forgeries_30_17.png,forged,1,writer_30,writer_30_sample_17,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_4.png,forgeries_30_4.png,forged,1,writer_30,writer_30_sample_4,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_4.png,original_30_4.png,genuine,0,writer_30,writer_30_sample_4,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_6.png,forgeries_30_6.png,forged,1,writer_30,writer_30_sample_6,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_7.png,forgeries_30_7.png,forged,1,writer_30,writer_30_sample_7,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_10.png,original_30_10.png,genuine,0,writer_30,writer_30_sample_10,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_11.png,forgeries_30_11.png,forged,1,writer_30,writer_30_sample_11,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_2.png,original_30_2.png,genuine,0,writer_30,writer_30_sample_2,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_8.png,forgeries_30_8.png,forged,1,writer_30,writer_30_sample_8,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_5.png,original_30_5.png,genuine,0,writer_30,writer_30_sample_5,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_18.png,original_30_18.png,genuine,0,writer_30,writer_30_sample_18,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_6.png,original_30_6.png,genuine,0,writer_30,writer_30_sample_6,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_20.png,forgeries_30_20.png,forged,1,writer_30,writer_30_sample_20,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_12.png,forgeries_30_12.png,forged,1,writer_30,writer_30_sample_12,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_23.png,forgeries_30_23.png,forged,1,writer_30,writer_30_sample_23,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_3.png,original_30_3.png,genuine,0,writer_30,writer_30_sample_3,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_11.png,original_30_11.png,genuine,0,writer_30,writer_30_sample_11,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_3.png,forgeries_30_3.png,forged,1,writer_30,writer_30_sample_3,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_15.png,forgeries_30_15.png,forged,1,writer_30,writer_30_sample_15,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_18.png,forgeries_30_18.png,forged,1,writer_30,writer_30_sample_18,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_17.png,original_30_17.png,genuine,0,writer_30,writer_30_sample_17,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_9.png,original_30_9.png,genuine,0,writer_30,writer_30_sample_9,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_16.png,forgeries_30_16.png,forged,1,writer_30,writer_30_sample_16,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_5.png,forgeries_30_5.png,forged,1,writer_30,writer_30_sample_5,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_24.png,original_30_24.png,genuine,0,writer_30,writer_30_sample_24,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_24.png,forgeries_30_24.png,forged,1,writer_30,writer_30_sample_24,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_22.png,forgeries_30_22.png,forged,1,writer_30,writer_30_sample_22,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_8.png,original_30_8.png,genuine,0,writer_30,writer_30_sample_8,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_12.png,original_30_12.png,genuine,0,writer_30,writer_30_sample_12,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_19.png,forgeries_30_19.png,forged,1,writer_30,writer_30_sample_19,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_21.png,original_30_21.png,genuine,0,writer_30,writer_30_sample_21,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_1.png,forgeries_30_1.png,forged,1,writer_30,writer_30_sample_1,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_21.png,forgeries_30_21.png,forged,1,writer_30,writer_30_sample_21,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_19.png,original_30_19.png,genuine,0,writer_30,writer_30_sample_19,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_14.png,original_30_14.png,genuine,0,writer_30,writer_30_sample_14,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_9.png,forgeries_30_9.png,forged,1,writer_30,writer_30_sample_9,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_1.png,original_30_1.png,genuine,0,writer_30,writer_30_sample_1,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_13.png,forgeries_30_13.png,forged,1,writer_30,writer_30_sample_13,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_7.png,original_30_7.png,genuine,0,writer_30,writer_30_sample_7,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/forgeries_30_14.png,forgeries_30_14.png,forged,1,writer_30,writer_30_sample_14,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_30/original_30_20.png,original_30_20.png,genuine,0,writer_30,writer_30_sample_20,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_9.png,original_31_9.png,genuine,0,writer_31,writer_31_sample_9,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_23.png,original_31_23.png,genuine,0,writer_31,writer_31_sample_23,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_11.png,original_31_11.png,genuine,0,writer_31,writer_31_sample_11,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_6.png,original_31_6.png,genuine,0,writer_31,writer_31_sample_6,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_7.png,forgeries_31_7.png,forged,1,writer_31,writer_31_sample_7,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_19.png,forgeries_31_19.png,forged,1,writer_31,writer_31_sample_19,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_17.png,original_31_17.png,genuine,0,writer_31,writer_31_sample_17,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_5.png,original_31_5.png,genuine,0,writer_31,writer_31_sample_5,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_1.png,original_31_1.png,genuine,0,writer_31,writer_31_sample_1,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_13.png,original_31_13.png,genuine,0,writer_31,writer_31_sample_13,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_12.png,original_31_12.png,genuine,0,writer_31,writer_31_sample_12,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_16.png,forgeries_31_16.png,forged,1,writer_31,writer_31_sample_16,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_2.png,original_31_2.png,genuine,0,writer_31,writer_31_sample_2,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_18.png,original_31_18.png,genuine,0,writer_31,writer_31_sample_18,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_4.png,forgeries_31_4.png,forged,1,writer_31,writer_31_sample_4,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_18.png,forgeries_31_18.png,forged,1,writer_31,writer_31_sample_18,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_8.png,original_31_8.png,genuine,0,writer_31,writer_31_sample_8,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_16.png,original_31_16.png,genuine,0,writer_31,writer_31_sample_16,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_21.png,original_31_21.png,genuine,0,writer_31,writer_31_sample_21,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_24.png,original_31_24.png,genuine,0,writer_31,writer_31_sample_24,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_22.png,forgeries_31_22.png,forged,1,writer_31,writer_31_sample_22,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_20.png,original_31_20.png,genuine,0,writer_31,writer_31_sample_20,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_14.png,forgeries_31_14.png,forged,1,writer_31,writer_31_sample_14,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_11.png,forgeries_31_11.png,forged,1,writer_31,writer_31_sample_11,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_12.png,forgeries_31_12.png,forged,1,writer_31,writer_31_sample_12,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_22.png,original_31_22.png,genuine,0,writer_31,writer_31_sample_22,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_8.png,forgeries_31_8.png,forged,1,writer_31,writer_31_sample_8,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_24.png,forgeries_31_24.png,forged,1,writer_31,writer_31_sample_24,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_20.png,forgeries_31_20.png,forged,1,writer_31,writer_31_sample_20,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_4.png,original_31_4.png,genuine,0,writer_31,writer_31_sample_4,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_5.png,forgeries_31_5.png,forged,1,writer_31,writer_31_sample_5,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_13.png,forgeries_31_13.png,forged,1,writer_31,writer_31_sample_13,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_1.png,forgeries_31_1.png,forged,1,writer_31,writer_31_sample_1,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_23.png,forgeries_31_23.png,forged,1,writer_31,writer_31_sample_23,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_3.png,forgeries_31_3.png,forged,1,writer_31,writer_31_sample_3,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_10.png,forgeries_31_10.png,forged,1,writer_31,writer_31_sample_10,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_15.png,forgeries_31_15.png,forged,1,writer_31,writer_31_sample_15,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_9.png,forgeries_31_9.png,forged,1,writer_31,writer_31_sample_9,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_7.png,original_31_7.png,genuine,0,writer_31,writer_31_sample_7,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_21.png,forgeries_31_21.png,forged,1,writer_31,writer_31_sample_21,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_19.png,original_31_19.png,genuine,0,writer_31,writer_31_sample_19,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_6.png,forgeries_31_6.png,forged,1,writer_31,writer_31_sample_6,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_17.png,forgeries_31_17.png,forged,1,writer_31,writer_31_sample_17,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_3.png,original_31_3.png,genuine,0,writer_31,writer_31_sample_3,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_15.png,original_31_15.png,genuine,0,writer_31,writer_31_sample_15,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_14.png,original_31_14.png,genuine,0,writer_31,writer_31_sample_14,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/original_31_10.png,original_31_10.png,genuine,0,writer_31,writer_31_sample_10,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_31/forgeries_31_2.png,forgeries_31_2.png,forged,1,writer_31,writer_31_sample_2,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_3/original_3_7.png,original_3_7.png,genuine,0,writer_3,writer_3_sample_7,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_3/original_3_14.png,original_3_14.png,genuine,0,writer_3,writer_3_sample_14,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_3/forgeries_3_24.png,forgeries_3_24.png,forged,1,writer_3,writer_3_sample_24,.png
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_3/original_3_21.png,original_3_21.png,genuine,0,writer_3,writer_3_sample_21,.png
